insiderthreat,vector,date,user,source,action
0,0,1262867280,312,189,1163
0,0,1262800320,884,765,1129
1,0,1283990400,958,959,336
1,2,1282694400,938,955,31
0,0,1262869260,213,561,1323
1,0,1278892800,946,801,760
1,0,1290384000,14,949,1403
0,0,1262608740,261,153,524
0,2,1262692080,262,334,35
0,2,1262640360,643,486,35
0,0,1262871000,876,628,1373
0,0,1262855340,570,138,1394
0,2,1263290160,337,761,35
1,0,1288656000,920,884,693
0,2,1265018700,93,219,31
0,0,1262871420,820,139,746
1,0,1282262400,945,937,760
0,2,1263235500,256,60,35
0,2,1264175280,805,377,35
1,0,1284336000,930,958,826
0,2,1263820500,734,455,31
0,2,1262859720,467,201,35
0,0,1262870520,84,176,595
1,2,1294272000,933,418,1421
0,2,1264596480,632,946,31
0,0,1262871180,142,401,595
1,0,1294876800,952,634,1403
0,2,1265039340,871,710,31
1,0,1291680000,14,949,1140
0,2,1263993900,794,615,35
0,0,1262772960,53,932,956
1,2,1302566400,942,957,117
0,2,1262869860,99,518,31
0,2,1264468320,219,528,35
1,2,1285113600,934,731,1421
0,0,1262798580,154,296,595
1,0,1280793600,13,248,203
1,2,1284076800,960,998,31
1,2,1285632000,930,958,1421
1,2,1284336000,934,731,113
1,0,1295827200,935,868,650
1,0,1284336000,926,29,1032
0,0,1262685120,371,660,712
0,0,1262712780,256,60,1358
0,2,1264603200,262,334,35
0,0,1262865660,849,687,565
1,0,1291680000,14,949,674
0,2,1262889240,558,733,35
0,2,1262618220,240,103,35
1,2,1303171200,942,957,1421
1,0,1294358400,935,868,693
1,2,1282608000,938,955,35
0,0,1262860260,65,341,1373
0,0,1262868840,431,117,180
0,2,1263247740,349,462,31
1,0,1283126400,930,958,760
0,0,1262778600,93,219,1005
0,2,1264773720,666,855,31
0,2,1262865060,415,204,31
1,2,1285200000,4,128,31
0,0,1262865120,330,706,1151
1,0,1296777600,912,989,826
0,2,1265120820,771,238,35
0,2,1263989880,262,334,31
0,2,1262777700,604,318,31
0,0,1262855880,787,200,668
1,0,1277164800,949,975,760
1,2,1298505600,925,354,109
1,2,1284940800,915,825,35
1,0,1289347200,1,948,674
0,0,1262712120,158,641,595
0,2,1262715000,267,69,31
1,2,1300924800,914,973,35
1,2,1284681600,911,808,31
1,0,1278028800,9,875,760
1,2,1282608000,938,955,35
0,0,1262777640,148,500,1100
0,2,1262694540,360,220,31
0,0,1262865300,70,583,1415
0,2,1262714340,682,19,35
1,0,1289347200,921,966,749
1,0,1299456000,942,957,749
1,0,1299024000,941,888,1140
0,0,1262688060,544,458,266
1,0,1284422400,926,29,760
0,2,1263552480,757,454,35
1,0,1300060800,914,973,203
0,0,1262778900,74,510,511
1,2,1302134400,914,973,35
1,2,1284076800,4,128,35
1,0,1288137600,910,960,285
1,0,1295568000,935,868,409
0,0,1262686680,135,315,489
1,2,1284681600,4,128,35
1,0,1283385600,926,29,1403
1,0,1288828800,1,948,692
0,2,1262711280,414,683,35
0,0,1262870400,260,872,1014
0,2,1264153020,587,571,31
0,0,1262866140,138,837,1373
1,2,1285718400,4,128,35
0,2,1264772040,832,386,31
1,0,1278633600,0,453,692
1,0,1280448000,956,978,760
1,2,1284336000,960,998,31
0,2,1264684500,547,627,31
0,2,1263555840,706,383,35
1,0,1280448000,946,801,1032
1,2,1286064000,930,958,110
1,0,1289779200,920,884,826
1,0,1287360000,950,920,760
1,2,1294790400,937,950,1421
1,0,1288656000,920,884,826
1,1,1280361600,943,294,39
1,0,1279497600,9,875,760
0,0,1262870760,842,284,1240
0,2,1262685000,93,219,31
1,2,1303948800,953,976,121
1,2,1294272000,933,418,1421
1,2,1302652800,942,957,117
1,0,1290556800,14,949,650
1,2,1300665600,6,969,35
1,2,1285632000,930,958,110
1,0,1292889600,12,194,749
1,2,1290470400,3,983,1421
0,0,1262871300,117,903,595
0,2,1264157340,793,303,35
1,1,1288656000,3,983,139
0,0,1262872860,167,77,181
0,0,1262612100,196,162,180
0,0,1262612760,160,592,266
1,0,1283299200,913,775,760
1,0,1288310400,3,983,760
0,2,1262959260,696,355,35
1,0,1277856000,932,981,203
1,0,1277856000,957,428,760
0,0,1262687400,54,91,746
1,2,1283299200,938,947,35
0,0,1262857920,129,650,595
1,0,1281312000,959,730,760
1,0,1297728000,914,973,749
1,2,1284508800,945,937,31
0,0,1262683200,172,814,685
1,0,1279756800,954,132,1140
1,0,1299024000,10,993,761
1,0,1281916800,945,937,749
1,0,1294704000,952,634,749
0,2,1265208960,30,826,31
0,2,1262616000,906,202,35
1,0,1283212800,945,937,1140
1,2,1290384000,920,884,107
0,2,1263236820,818,420,35
1,2,1296518400,931,956,1421
1,0,1280361600,956,978,760
1,2,1299110400,912,989,35
1,0,1278547200,957,428,693
1,0,1279756800,957,428,1140
0,0,1262870100,378,95,744
1,0,1288051200,924,954,627
0,0,1262689260,55,748,524
1,2,1297036800,925,354,1421
1,0,1285891200,940,915,826
1,0,1282089600,936,995,760
1,1,1295308800,925,354,130
1,2,1302739200,11,669,35
1,0,1281916800,911,808,627
1,0,1297123200,6,969,203
1,0,1284681600,926,29,409
0,2,1265023560,734,455,35
1,2,1296172800,923,965,31
0,2,1265211900,604,318,35
1,0,1288656000,955,388,1032
0,0,1262796060,33,696,746
1,2,1286409600,958,959,35
0,2,1263389760,48,862,31
0,0,1262628120,50,101,1402
1,0,1296000000,927,732,824
0,2,1264065660,693,89,31
0,0,1262776560,101,819,595
0,2,1265124420,615,883,31
1,0,1280793600,922,36,692
1,2,1290038400,2,555,35
1,0,1297382400,10,993,761
0,0,1262687940,721,270,589
1,0,1288656000,955,388,409
0,2,1262958900,757,454,31
1,0,1279238400,946,801,826
0,2,1263985200,55,748,31
1,0,1287360000,950,920,760
0,0,1262777040,99,518,595
1,0,1289260800,921,966,749
1,2,1282780800,8,273,101
0,0,1262865840,42,665,1305
0,0,1262865600,273,556,555
0,0,1262868900,142,401,1313
0,0,1262865600,798,211,952
1,2,1284076800,938,991,31
0,2,1263920340,856,336,35
0,0,1262871960,56,216,323
1,2,1296691200,923,965,31
0,2,1264003260,573,919,35
1,0,1278547200,922,36,749
0,2,1263920700,682,19,35
1,2,1300924800,914,973,31
0,0,1262610180,298,463,524
1,2,1284508800,956,978,1421
0,0,1262869620,44,76,1219
0,0,1262868540,148,500,944
0,0,1262863320,153,176,588
0,0,1262778060,93,219,595
0,0,1262869500,683,897,487
1,2,1300233600,10,993,98
0,2,1262613840,804,647,35
1,2,1287532800,940,915,116
0,2,1262755800,864,670,31
0,2,1265193180,757,454,31
0,2,1263304080,224,371,35
1,0,1280880000,956,978,1140
0,2,1264168260,664,796,35
1,0,1281571200,956,978,693
1,0,1288742400,950,920,1140
1,1,1292371200,937,950,88
1,0,1280102400,9,875,760
1,0,1282694400,913,775,749
0,2,1264603800,151,494,31
1,0,1291939200,933,418,826
1,2,1285632000,934,731,113
1,2,1301616000,941,888,31
1,0,1284508800,915,825,749
1,2,1283299200,922,36,31
1,0,1277424000,949,975,203
0,2,1262886660,272,788,35
1,0,1282003200,4,128,759
0,2,1263208320,541,534,31
0,0,1262867460,136,203,678
0,2,1263485100,262,334,35
0,2,1263218460,52,798,31
0,0,1262714580,160,592,1415
1,0,1297123200,6,969,627
0,0,1262629800,694,156,731
1,0,1292457600,933,418,760
1,2,1282780800,943,294,118
1,0,1287360000,3,983,760
1,0,1301529600,953,976,760
0,0,1262858820,156,258,1352
1,0,1283212800,934,731,760
1,0,1298592000,10,993,761
1,0,1282176000,945,937,826
0,2,1265225520,711,931,35
1,0,1294185600,931,956,826
1,0,1288915200,910,960,1403
0,2,1264074720,706,383,31
1,0,1279065600,949,975,336
1,2,1301011200,914,973,35
1,0,1280102400,961,990,760
0,0,1262872320,517,885,524
0,0,1262869380,190,928,851
1,2,1295827200,5,977,31
0,2,1262596440,629,385,31
1,2,1290124800,924,954,35
0,0,1262687160,127,607,595
1,2,1289433600,2,555,31
0,2,1263575340,876,628,31
1,2,1290384000,924,954,31
1,0,1278460800,951,951,693
0,0,1262866740,72,769,266
1,2,1285200000,7,979,100
1,1,1291334400,12,194,50
1,2,1281657600,961,990,126
0,0,1262869080,66,387,341
1,2,1285804800,913,775,103
0,0,1262871780,243,368,1391
1,0,1290038400,14,949,336
1,0,1277164800,932,981,1403
0,2,1263579000,722,247,31
1,0,1296432000,935,868,1403
0,0,1262857560,95,871,595
1,0,1298851200,914,973,749
0,2,1264432800,331,254,31
0,0,1262857560,134,661,202
0,2,1265193360,434,217,35
1,0,1288915200,955,388,409
0,0,1262686260,167,77,527
1,0,1298937600,10,993,825
1,0,1296432000,935,868,693
0,2,1263907140,480,274,35
1,0,1287532800,3,983,693
0,2,1264513980,604,318,31
1,2,1281052800,922,36,31
0,0,1262594760,423,586,408
1,2,1287964800,940,915,1421
0,2,1264521600,722,247,31
1,0,1280102400,0,453,627
1,2,1281312000,0,453,35
1,1,1288051200,924,954,52
1,0,1299196800,942,957,693
0,0,1262684460,20,913,1305
0,2,1263294720,598,642,31
1,0,1298937600,941,888,674
0,0,1262777700,566,677,187
0,2,1263225960,772,591,35
1,2,1282867200,938,955,31
0,0,1262871420,208,229,970
1,2,1283299200,922,36,31
1,0,1281657600,943,294,760
1,2,1284508800,911,808,31
1,0,1282089600,8,273,760
1,0,1293580800,931,956,826
1,0,1300924800,918,996,760
1,2,1293408000,933,418,1421
1,2,1300752000,6,969,31
0,2,1263990780,480,274,31
0,2,1262881440,693,89,31
1,0,1282262400,913,775,826
1,2,1303344000,918,996,1421
0,2,1265205360,889,786,31
0,0,1262869860,168,433,1060
1,0,1279584000,949,975,692
1,2,1291939200,1,948,35
1,1,1293580800,952,634,84
1,0,1289260800,920,884,826
0,2,1264512240,804,647,35
1,2,1282608000,938,955,31
1,2,1297987200,935,868,31
1,2,1284940800,934,731,1421
1,0,1282780800,4,128,767
1,0,1289174400,950,920,760
1,2,1302134400,11,669,31
1,1,1283126400,938,955,43
1,0,1293494400,952,634,826
0,2,1264786080,385,880,35
1,0,1297900800,914,973,1032
1,2,1280102400,932,981,31
1,2,1282176000,938,934,35
1,0,1290470400,933,418,1032
0,0,1262621220,136,203,891
1,2,1290124800,2,555,35
1,0,1280880000,4,128,763
0,2,1264151160,113,829,35
1,2,1287705600,940,915,116
1,0,1281052800,8,273,760
1,0,1288656000,955,388,1032
1,2,1282694400,938,1000,31
1,0,1283385600,926,29,760
0,0,1262870100,107,569,595
1,0,1297296000,10,993,824
0,2,1265024340,414,683,31
1,2,1302134400,914,973,35
1,0,1298419200,941,888,285
1,0,1280707200,956,978,749
1,2,1283904000,960,998,31
0,2,1265120460,514,845,35
1,2,1285545600,4,128,31
1,2,1296518400,5,977,35
1,2,1279670400,949,975,31
1,0,1282089600,13,248,880
1,0,1281657600,936,995,749
0,2,1263893160,573,919,31
0,2,1263313200,899,346,35
1,0,1298505600,941,888,409
1,0,1294185600,923,965,627
1,0,1292198400,12,194,760
1,2,1292544000,917,514,1421
1,0,1288051200,3,983,826
0,2,1262704740,829,14,35
1,2,1281657600,9,875,1421
0,2,1263291960,775,464,31
1,0,1280880000,954,132,760
1,2,1299628800,912,989,31
1,2,1281916800,961,990,126
0,0,1262866020,51,37,524
1,1,1300233600,918,996,95
1,0,1282780800,915,825,674
1,2,1280275200,932,981,35
0,0,1262866560,426,173,342
1,0,1278460800,922,36,693
1,0,1295395200,912,989,693
1,2,1283990400,4,128,31
1,0,1292544000,937,950,749
1,0,1298419200,11,669,674
1,2,1280361600,944,952,35
0,2,1263804360,144,364,31
1,2,1280793600,0,453,31
0,2,1263487620,42,665,35
0,2,1264415400,370,414,31
1,2,1300752000,10,993,98
1,2,1280102400,949,975,31
0,2,1264082520,818,420,35
1,2,1283990400,959,730,125
1,0,1279756800,956,978,826
0,2,1265214240,181,152,35
1,0,1280880000,13,248,336
0,2,1262794320,706,383,35
1,0,1300924800,953,976,826
0,0,1262805000,98,636,1219
0,0,1262869620,298,463,171
1,0,1291334400,12,194,826
1,0,1296777600,10,993,694
1,0,1283558400,930,958,760
1,0,1279843200,957,428,760
0,0,1262870640,283,479,1370
0,0,1262872680,19,623,524
1,0,1283299200,7,979,760
1,2,1284681600,911,808,35
1,2,1287014400,926,29,35
1,1,1284422400,945,937,138
1,2,1292544000,920,884,107
1,0,1294876800,5,977,285
0,2,1263830580,309,399,35
0,2,1264684440,104,210,35
1,0,1279497600,948,988,692
1,0,1286236800,2,555,760
0,0,1262872860,131,467,595
1,0,1291766400,937,950,760
1,0,1293667200,925,354,693
0,2,1265041860,55,748,35
1,0,1280102400,956,978,826
0,2,1264498440,240,103,31
0,2,1262775360,514,845,31
0,2,1262620140,805,377,35
1,2,1285804800,7,979,100
1,2,1303084800,918,996,1421
0,0,1262866020,156,258,1347
1,0,1291248000,14,949,336
0,2,1264167300,470,916,31
1,2,1300838400,941,888,35
1,0,1296691200,10,993,1405
0,2,1264688580,772,591,35
1,0,1291593600,933,418,760
1,0,1277856000,9,875,826
0,2,1263806580,861,503,31
1,2,1301616000,941,888,35
0,2,1263310560,456,632,35
1,1,1291680000,933,418,24
0,0,1262868720,146,590,489
1,0,1288051200,910,960,336
0,0,1262855460,53,932,1402
1,0,1292544000,928,970,692
0,0,1262782440,83,525,595
1,0,1280793600,954,132,760
0,2,1262792100,325,190,35
1,1,1294876800,923,965,58
1,2,1288569600,2,555,31
0,0,1262683320,502,400,1329
0,0,1262629500,838,135,480
0,0,1262777040,391,475,906
0,0,1262867280,135,315,198
0,2,1262602980,771,238,31
1,0,1299801600,918,996,1140
1,2,1291161600,921,966,108
1,0,1291075200,928,970,760
0,0,1262782140,144,364,266
1,0,1297123200,912,989,693
0,0,1262864880,130,685,595
0,2,1263920340,60,344,35
0,0,1262867700,28,718,524
1,0,1290556800,928,970,1403
1,0,1278115200,957,428,826
1,0,1283990400,919,133,1032
0,0,1262864040,35,564,180
0,0,1262863440,37,778,408
0,2,1262625060,30,826,31
1,2,1285286400,4,128,31
1,2,1300752000,10,993,1421
0,2,1262939100,573,919,31
1,2,1282176000,922,36,31
1,0,1295308800,923,965,674
1,2,1283472000,8,273,101
0,0,1262775840,284,281,290
1,0,1279670400,961,990,880
1,2,1282608000,938,955,35
1,0,1297987200,941,888,203
1,2,1296518400,931,956,111
0,2,1265203680,370,414,35
1,1,1280188800,936,995,66
0,0,1262689080,38,163,524
0,2,1263292980,788,478,31
0,0,1262712780,90,130,1359
1,0,1287100800,924,954,692
1,2,1283817600,938,946,31
0,0,1262868720,895,498,1154
0,0,1262870400,625,118,524
0,0,1262865240,148,500,489
1,0,1294704000,925,354,693
0,2,1264596480,249,549,35
0,0,1262858040,125,73,595
1,0,1281484800,959,730,760
0,2,1264412820,576,168,31
1,0,1280880000,959,730,693
1,0,1277942400,0,453,880
1,0,1284422400,919,133,285
0,0,1262866140,112,470,595
1,0,1277769600,957,428,760
0,2,1264519140,734,455,31
0,0,1262871660,196,162,1235
1,0,1283904000,934,731,760
0,0,1262868600,87,111,1415
1,0,1299196800,942,957,826
1,0,1280707200,946,801,285
0,2,1264489920,224,371,31
1,0,1288051200,920,884,760
0,0,1262777280,29,598,408
1,2,1283472000,8,273,1421
0,2,1263305040,793,303,35
1,2,1295913600,923,965,31
0,2,1265032800,761,791,31
1,2,1283299200,938,955,35
1,0,1286236800,958,959,650
1,0,1279497600,9,875,1140
1,0,1294963200,925,354,760
0,0,1262797680,363,818,489
1,0,1285891200,926,29,203
0,0,1262855460,147,63,524
1,0,1299801600,914,973,692
1,2,1298505600,925,354,109
1,2,1281916800,938,816,31
0,2,1263899220,389,530,31
1,0,1279584000,948,988,285
0,0,1262869860,227,860,595
0,0,1262872440,99,518,1128
1,0,1295222400,923,965,880
1,0,1281916800,956,978,760
1,0,1281484800,948,988,760
0,0,1262872500,64,397,180
0,2,1264525320,607,340,31
1,1,1280966400,954,132,76
0,2,1264522620,170,241,35
0,0,1262686680,123,94,595
0,2,1263924900,788,478,35
1,1,1303776000,953,976,127
1,0,1299801600,11,669,674
1,0,1282780800,945,937,1140
1,2,1286409600,926,29,35
0,0,1262869440,620,682,1121
1,2,1299196800,912,989,35
1,0,1289520000,3,983,760
1,0,1281484800,948,988,285
0,2,1262952360,664,796,35
1,0,1277769600,0,453,409
1,1,1279238400,957,428,78
0,2,1263980520,473,261,31
1,0,1297382400,6,969,760
0,0,1262872860,146,590,746
0,0,1262799660,159,141,279
1,2,1294272000,928,970,35
1,0,1291939200,928,970,627
1,2,1301270400,11,669,35
1,1,1295395200,925,354,130
0,0,1262872860,381,177,265
1,0,1277683200,9,875,760
1,2,1282089600,922,36,31
0,2,1265036160,415,204,35
1,0,1291939200,14,949,650
0,0,1262868180,331,254,309
1,0,1288828800,916,81,760
1,0,1281052800,4,128,767
1,2,1280448000,932,981,31
1,0,1294790400,925,354,336
1,1,1294963200,931,956,134
1,2,1283212800,911,808,31
1,0,1279238400,9,875,760
0,0,1262871660,628,35,595
1,0,1279584000,9,875,760
0,0,1262871540,151,494,489
1,0,1288828800,924,954,650
1,2,1284940800,7,979,100
0,2,1265117040,56,216,31
0,0,1262776920,80,904,595
0,2,1263392820,473,261,35
0,0,1262799120,190,928,553
1,2,1284508800,7,979,100
0,2,1262597880,493,410,31
1,0,1282608000,960,998,203
1,2,1286236800,958,959,35
1,0,1283385600,915,825,760
1,0,1287705600,920,884,760
0,2,1264092600,471,171,31
1,0,1280275200,951,951,760
0,0,1262869080,478,236,595
0,0,1262872860,908,611,1010
0,2,1264689060,267,69,31
1,2,1290038400,910,960,31
1,2,1301961600,941,888,35
0,0,1262610300,128,269,595
1,2,1285027200,945,937,31
1,0,1285718400,919,133,674
1,0,1279152000,949,975,650
0,2,1263485160,906,202,35
1,0,1283299200,919,133,203
1,0,1279238400,948,988,1032
1,0,1291161600,14,949,1032
1,0,1296432000,912,989,1140
0,0,1262871600,18,59,524
1,0,1288310400,2,555,1140
1,0,1301529600,953,976,826
1,0,1288915200,916,81,826
1,2,1280361600,957,428,1421
0,2,1264509840,360,220,35
1,0,1285718400,958,959,409
0,0,1262691900,543,638,621
1,2,1283904000,13,248,35
1,2,1281398400,932,981,35
1,2,1284336000,934,731,1421
1,0,1281312000,938,955,1140
1,0,1281312000,938,955,650
0,2,1263959280,476,678,35
0,0,1262866020,908,611,1194
1,2,1305072000,953,976,121
0,2,1262769720,249,549,31
1,0,1282780800,911,808,693
1,0,1280966400,943,294,760
0,2,1264519140,99,518,35
1,0,1281398400,956,978,826
1,0,1282867200,911,808,1403
0,2,1263472740,861,503,31
0,0,1262604660,98,636,595
0,0,1262869380,426,173,595
1,0,1287705600,920,884,749
1,0,1287446400,910,960,760
1,0,1283126400,913,775,693
1,2,1294790400,937,950,1421
0,0,1262868180,827,838,1336
1,2,1302652800,953,976,1421
1,0,1288915200,1,948,880
0,2,1264695960,569,424,35
1,2,1280793600,944,952,31
0,2,1265213160,401,832,35
1,0,1283990400,926,29,285
0,0,1262866560,210,511,349
0,2,1265038140,604,318,35
1,0,1301616000,953,976,880
1,0,1280880000,938,955,1403
1,0,1283385600,934,731,760
1,0,1284422400,919,133,760
1,0,1300060800,918,996,693
1,0,1292457600,937,950,826
1,0,1298419200,6,969,749
1,0,1288569600,921,966,693
1,0,1279843200,951,951,760
1,2,1283385600,4,128,31
0,0,1262872560,164,392,1402
1,2,1298332800,927,732,1421
1,2,1296172800,931,956,1421
0,2,1263435120,450,307,35
0,0,1262776800,657,74,1336
1,2,1292198400,14,949,31
0,0,1262867460,64,397,524
1,0,1280102400,954,132,749
0,0,1262869260,500,593,1350
1,2,1280361600,9,875,102
1,2,1280102400,949,975,31
0,2,1264071600,262,334,31
0,2,1265195340,383,263,31
1,0,1278633600,946,801,650
1,0,1285027200,958,959,880
0,2,1264076820,880,863,31
1,2,1291075200,910,960,35
0,0,1262871960,108,768,595
0,2,1262948880,829,14,31
1,0,1280966400,936,995,826
1,2,1292544000,916,81,1421
0,0,1262865600,18,59,366
0,0,1262863200,123,94,595
1,0,1298851200,941,888,285
0,0,1262870880,623,616,1235
1,2,1294099200,14,949,31
1,2,1281312000,9,875,102
0,0,1262868480,78,88,595
1,0,1282521600,943,294,1140
1,0,1281571200,943,294,760
0,2,1263825840,262,334,31
1,1,1280188800,936,995,66
0,2,1262706240,874,594,31
1,2,1284076800,960,998,31
1,0,1295222400,931,956,760
1,0,1281916800,13,248,674
0,0,1262870160,565,172,840
0,2,1262611740,889,786,35
1,0,1289779200,916,81,826
0,0,1262866800,802,712,202
1,0,1281916800,943,294,760
0,0,1262866800,316,446,1373
1,0,1278547200,946,801,749
0,0,1262872800,339,869,1402
1,0,1290470400,14,949,1140
1,0,1279152000,957,428,749
1,2,1283817600,943,294,1421
1,2,1280361600,957,428,124
0,0,1262867160,754,820,588
0,0,1262872800,506,98,1024
0,2,1265034900,818,420,35
1,0,1282089600,13,248,336
1,0,1282608000,945,937,650
0,0,1262731320,108,768,595
1,0,1300924800,942,957,693
1,0,1291248000,14,949,880
0,2,1264558140,407,737,35
1,0,1288569600,916,81,760
1,2,1296691200,923,965,31
0,2,1263463740,862,382,31
1,0,1282262400,911,808,409
0,0,1262866560,111,922,1305
0,2,1263384780,429,713,31
0,2,1264041240,461,513,35
1,0,1296777600,927,732,761
0,0,1262775840,622,338,1082
1,0,1289520000,3,983,880
1,0,1284595200,930,958,693
1,0,1291680000,937,950,826
1,0,1296777600,912,989,336
0,2,1265179200,280,843,35
1,0,1284422400,926,29,749
0,0,1262868360,63,249,1235
1,2,1285804800,919,133,35
1,2,1285632000,911,808,35
0,2,1262888220,256,60,31
1,2,1281052800,946,801,31
0,0,1262866260,89,521,595
1,0,1281312000,934,731,760
0,2,1264690020,442,38,31
1,2,1302652800,11,669,31
0,0,1262867940,146,590,489
1,1,1290556800,14,949,46
1,0,1294617600,927,732,694
0,0,1262688180,70,583,1415
0,0,1262778600,37,778,408
1,2,1284508800,4,128,35
1,0,1289520000,14,949,627
1,2,1291939200,916,81,1421
1,2,1291680000,921,966,1421
0,2,1265103840,60,344,31
1,2,1292198400,14,949,35
1,0,1277337600,957,428,760
1,0,1298851200,6,969,1403
1,0,1281398400,911,808,760
0,2,1264604520,404,911,35
1,2,1301270400,914,973,31
1,2,1283299200,948,988,35
1,0,1278460800,0,453,285
1,2,1294272000,937,950,115
0,0,1262872800,104,210,595
0,2,1264762260,794,615,31
0,2,1264177860,573,919,31
1,0,1281484800,13,248,693
0,2,1263576720,871,710,35
1,1,1282608000,945,937,60
1,2,1300665600,6,969,35
1,2,1280880000,946,801,31
1,0,1282435200,930,958,1140
0,2,1263816480,80,904,31
1,0,1280707200,948,988,1403
1,0,1291075200,916,81,880
0,2,1264585440,414,683,31
0,0,1262870520,122,866,595
1,2,1293494400,937,950,1421
0,0,1262872800,871,710,1287
0,0,1262870700,45,297,1415
1,2,1290556800,950,920,119
0,0,1262871000,313,806,676
0,2,1265151720,883,302,35
0,2,1262947740,376,747,35
1,2,1292457600,14,949,35
0,0,1262871540,29,598,524
1,0,1283212800,930,958,826
1,2,1293494400,928,970,31
1,2,1300752000,11,669,35
0,2,1265106720,493,410,35
1,0,1291852800,928,970,693
1,2,1292976000,928,970,35
0,0,1262869200,354,384,1267
0,0,1262870100,75,924,1415
0,0,1262790540,556,729,595
0,2,1262779980,682,19,31
1,0,1289260800,921,966,760
1,0,1284595200,930,958,826
1,0,1298419200,11,669,692
1,2,1285459200,930,958,1421
1,0,1279670400,949,975,692
1,0,1280707200,956,978,826
1,0,1288915200,924,954,409
1,0,1282694400,8,273,826
0,2,1265025120,664,796,31
0,0,1262682780,36,39,408
0,2,1263826860,805,377,35
1,0,1279584000,957,428,826
